180.0,270.0,315.0,337.5,348.75,354.375,357.1875,358.59375,16.875,19.6875,151.875,154.6875,168.75,171.5625,22.5,25.3125,0,2.8125,174.375,177.1875,157.5,160.3125,163.125,165.9375,5.625,8.4375,359.296875,11.25,14.0625,87.1875,88.59375,90.0,91.40625,92.8125,94.21875,84.375,85.78125,104.0625,105.46875,81.5625,82.96875,95.625,97.03125,78.75,80.15625,98.4375,99.84375,101.25,102.65625,75.9375,77.34375,73.125,74.53125,109.6875,111.09375,106.875,108.28125,70.3125,71.71875,67.5,68.90625,64.6875,66.09375,112.5,113.90625,115.3125,116.71875,61.875,63.28125,59.0625,60.46875,120.9375,122.34375,118.125,119.53125,359.6484375,359.82421875,123.75,125.15625,56.25,57.65625,53.4375,54.84375,50.625,52.03125,126.5625,127.96875,129.375,130.78125,135.0,136.40625,45.0,46.40625,132.1875,133.59375,47.8125,49.21875,42.1875,43.59375,137.8125,139.21875,39.375,40.78125,143.4375,144.84375,140.625,142.03125,36.5625,37.96875,30.9375,32.34375,33.75,35.15625,149.0625,150.46875,146.25,147.65625,28.125,29.53125
270.0,315.0,337.5,348.75,354.375,357.1875,358.59375,359.296875,19.6875,22.5,154.6875,157.5,171.5625,174.375,25.3125,28.125,2.8125,5.625,177.1875,180.0,160.3125,163.125,165.9375,168.75,8.4375,11.25,359.6484375,14.0625,16.875,88.59375,90.0,91.40625,92.8125,94.21875,95.625,85.78125,87.1875,105.46875,106.875,82.96875,84.375,97.03125,98.4375,80.15625,81.5625,99.84375,101.25,102.65625,104.0625,77.34375,78.75,74.53125,75.9375,111.09375,112.5,108.28125,109.6875,71.71875,73.125,68.90625,70.3125,66.09375,67.5,113.90625,115.3125,116.71875,118.125,63.28125,64.6875,60.46875,61.875,122.34375,123.75,119.53125,120.9375,359.82421875,360,125.15625,126.5625,57.65625,59.0625,54.84375,56.25,52.03125,53.4375,127.96875,129.375,130.78125,132.1875,136.40625,137.8125,46.40625,47.8125,133.59375,135.0,49.21875,50.625,43.59375,45.0,139.21875,140.625,40.78125,42.1875,144.84375,146.25,142.03125,143.4375,37.96875,39.375,32.34375,33.75,35.15625,36.5625,150.46875,151.875,147.65625,149.0625,29.53125,30.9375
0,2.75,8.078125,8.1640625,7.046875,7.08984375,6.875,6.91796875,6.9609375,7.00390625,4.8984375,4.94140625,5.2421875,5.28515625,5.15625,5.19921875,7.1328125,7.17578125,10.65625,5.328125,5.37109375,5.0703125,5.11328125,4.7265625,4.76953125,4.984375,5.02734375,4.640625,4.68359375,4.8125,4.85546875,5.4140625,5.45703125,5.671875,5.71484375,6.7890625,6.83203125,7.21875,7.26171875,4.5546875,4.59765625,5.5,5.54296875,4.46875,4.51171875,7.3046875,7.34765625,8.59375,8.765625,4.3828125,4.42578125,5.5859375,5.62890625,4.2109375,4.25390625,6.015625,6.05859375,5.9296875,5.97265625,5.7578125,5.80078125,4.296875,4.33984375,6.6171875,6.66015625,6.1875,6.23046875,6.1015625,6.14453125,5.84375,5.88671875,6.2734375,6.31640625,6.703125,6.74609375,6.359375,6.40234375,6.4453125,6.48828125,7.4765625,7.51953125,4.125,4.16796875,7.390625,7.43359375,4.0390625,4.08203125,6.53125,6.57421875,3.8671875,3.91015625,3.953125,3.99609375,3.78125,3.82421875,7.5625,7.60546875,8.25,8.3359375,3.6953125,3.73828125,8.9375,9.28125,3.609375,3.65234375,3.5234375,3.56640625,3.3515625,3.39453125,7.734375,7.77734375,3.265625,3.30859375,3.4375,3.48046875,7.6484375,7.69140625,3.1796875,3.22265625,7.8203125,7.86328125,10.3125,10.484375,3.09375,3.13671875,2.921875,2.96484375,3.0078125,3.05078125,9.625,9.96875,8.421875,8.5078125,7.90625,7.94921875,7.9921875,8.03515625
2.75,2.921875,8.1640625,8.25,7.08984375,7.1328125,6.91796875,6.9609375,7.00390625,7.046875,4.94140625,4.984375,5.28515625,5.328125,5.19921875,5.2421875,7.17578125,7.21875,11,5.37109375,5.4140625,5.11328125,5.15625,4.76953125,4.8125,5.02734375,5.0703125,4.68359375,4.7265625,4.85546875,4.8984375,5.45703125,5.5,5.71484375,5.7578125,6.83203125,6.875,7.26171875,7.3046875,4.59765625,4.640625,5.54296875,5.5859375,4.51171875,4.5546875,7.34765625,7.390625,8.765625,8.9375,4.42578125,4.46875,5.62890625,5.671875,4.25390625,4.296875,6.05859375,6.1015625,5.97265625,6.015625,5.80078125,5.84375,4.33984375,4.3828125,6.66015625,6.703125,6.23046875,6.2734375,6.14453125,6.1875,5.88671875,5.9296875,6.31640625,6.359375,6.74609375,6.7890625,6.40234375,6.4453125,6.48828125,6.53125,7.51953125,7.5625,4.16796875,4.2109375,7.43359375,7.4765625,4.08203125,4.125,6.57421875,6.6171875,3.91015625,3.953125,3.99609375,4.0390625,3.82421875,3.8671875,7.60546875,7.6484375,8.3359375,8.421875,3.73828125,3.78125,9.28125,9.625,3.65234375,3.6953125,3.56640625,3.609375,3.39453125,3.4375,7.77734375,7.8203125,3.30859375,3.3515625,3.48046875,3.5234375,7.69140625,7.734375,3.22265625,3.265625,7.86328125,7.90625,10.484375,10.65625,3.13671875,3.1796875,2.96484375,3.0078125,3.05078125,3.09375,9.96875,10.3125,8.5078125,8.59375,7.94921875,7.9921875,8.03515625,8.078125
